スポーツウェーブ鉄腕24稲毛長沼店,千葉県千葉市稲毛区長沼原町697番地,"https://maps.google.com/maps?q=スポーツウェーブ鉄腕24稲毛長沼店@35.6620233,140.1265534",35.6620233,140.1265534,,千葉県,,千葉市,稲毛区,長沼原町697番地,-1,-1,-1,-1,-1
スポラ菊陽,熊本県菊池郡菊陽町津久礼駄飼代２６１７−２,"https://maps.google.com/maps?q=スポラ菊陽@32.864451600473316,130.8090616085983",32.8644516,130.8090616,,熊本県,菊池郡,菊陽町,,津久礼駄飼代２６１７−２,-1,-1,-1,-1,-1
スマイルステーション戸畑店,福岡県北九州市戸畑区汐井町２−２イオン戸畑３Ｆ,"https://maps.google.com/maps?q=スマイルステーション戸畑店@33.8959948,130.81985",33.8959948,130.81985,,福岡県,,北九州市,戸畑区,汐井町２−２イオン戸畑３Ｆ,-1,-1,-1,-1,-1
ソニックワールド大村店,長崎県大村市古賀島町３８３−１,"https://maps.google.com/maps?q=ソニックワールド大村店@32.9273122,129.9395836",32.9273122,129.9395836,,長崎県,,大村市,,古賀島町３８３−１,-1,10,0,23,55
ソユーゲームフィールドシーナシーナ青森店,青森県青森市浜田一丁目１４番地１シーナシーナ青森２Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールドシーナシーナ青森店@40.8008129,140.7490542",40.8008129,140.7490542,soyu,青森県,,青森市,,浜田一丁目１４番地１シーナシーナ青森２Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド八戸店,青森県八戸市沼館4-7-112八戸ピアドゥＢ棟2F,"https://maps.google.com/maps?q=ソユーゲームフィールド八戸店@40.527767226016266,141.49713381412505",40.52776723,141.4971338,soyu,青森県,,八戸市,,沼館4-7-112八戸ピアドゥＢ棟2F,-1,-1,-1,-1,-1
ソユーゲームフィールド菖蒲店,埼玉県久喜市菖蒲町菖蒲６００５番地１　モラージュ菖蒲３Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド菖蒲店@36.075662701184235,139.60986952994688",36.0756627,139.6098695,soyu,埼玉県,,久喜市,,菖蒲町菖蒲６００５番地１　モラージュ菖蒲３Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド長野店,長野県長野市三輪９−４３−２４イオンタウン長野三輪店,"https://maps.google.com/maps?q=ソユーゲームフィールド長野店@36.66956762957928,138.2072748555447",36.66956763,138.2072749,soyu,長野県,,長野市,,三輪９−４３−２４イオンタウン長野三輪店,-1,-1,-1,-1,-1
ソユーゲームフィールド赤池店,愛知県日進市赤池町箕ノ手１番プライムツリー赤池３階,"https://maps.google.com/maps?q=ソユーゲームフィールド赤池店@35.108621,137.0243969",35.108621,137.0243969,soyu,愛知県,,日進市,,赤池町箕ノ手１番プライムツリー赤池３階,-1,-1,-1,-1,-1
ソユーゲームフィールド川口店,埼玉県川口市並木元町１−７９　アリオ川口３Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド川口店@35.80711807422785,139.71413492275394",35.80711807,139.7141349,soyu,埼玉県,,川口市,,並木元町１−７９　アリオ川口３Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド発寒,北海道札幌市西区発寒8条12丁目1　イオン札幌発寒SC3F,"https://maps.google.com/maps?q=ソユーゲームフィールド発寒@43.09642223076628,141.2764948600494",43.09642223,141.2764949,soyu,北海道,,札幌市,西区,発寒8条12丁目1　イオン札幌発寒SC3F,-1,-1,-1,-1,-1
ソユーゲームフィールド釜石店,岩手県釜石市港町２−１−１イオンタウン釜石店３F,"https://maps.google.com/maps?q=ソユーゲームフィールド釜石店@39.2711987516425,141.88180519996945",39.27119875,141.8818052,soyu,岩手県,,釜石市,,港町２−１−１イオンタウン釜石店３F,-1,-1,-1,-1,-1
ソユーゲームフィールド苗穂店,北海道札幌市東区東苗穂2条3-1-1　イオンモール札幌苗穂２Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド苗穂店@43.07983641819684,141.40381226137697",43.07983642,141.4038123,soyu,北海道,,札幌市,東区,東苗穂2条3-1-1　イオンモール札幌苗穂２Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド木更津店,千葉県木更津市築地１−４イオンモール木更津２F,"https://maps.google.com/maps?q=ソユーゲームフィールド木更津店@35.3660728,139.9083423",35.3660728,139.9083423,soyu,千葉県,,木更津市,,築地１−４イオンモール木更津２F,-1,-1,-1,-1,-1
ソユーゲームフィールド幕張店,千葉県千葉市花見川区幕張町４−４１７−２５　ＩＹ幕張店２Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド幕張店@35.6563445,140.0512381",35.6563445,140.0512381,soyu,千葉県,,千葉市,花見川区,幕張町４−４１７−２５　ＩＹ幕張店２Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド南大沢店,東京都八王子市南大沢２−２８−１イトーヨーカドー南大沢店２Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド南大沢店@35.61322824436709,139.379479661377",35.61322824,139.3794797,soyu,東京都,,八王子市,,南大沢２−２８−１イトーヨーカドー南大沢店２Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド泉南店,大阪府泉南市りんくう南浜３番１２イオンモールりんくう泉南２Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド泉南店@34.3817902749917,135.268921992096",34.38179027,135.268922,soyu,大阪府,,泉南市,,りんくう南浜３番１２イオンモールりんくう泉南２Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド三川店,山形県東田川郡三川町大字猪子字和田庫１２８−１イオン三川１Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド三川店@38.81595693815604,139.83545801551793",38.81595694,139.835458,soyu,山形県,東田川郡,三川町,,大字猪子字和田庫１２８−１イオン三川１Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド上大岡店,神奈川県横浜市港南区上大岡西１−１８−３　ミオカリスト館６階,"https://maps.google.com/maps?q=ソユーゲームフィールド上大岡店@35.4077804,139.5952989",35.4077804,139.5952989,soyu,神奈川県,,横浜市,港南区,上大岡西１−１８−３　ミオカリスト館６階,-1,10,0,23,0
ソユーゲームフィールド盛岡南,岩手県盛岡市本宮7-1-1ｲｵﾝﾓｰﾙ盛岡南1F,"https://maps.google.com/maps?q=ソユーゲームフィールド盛岡南@39.68356695847018,141.1286693809509",39.68356696,141.1286694,soyu,岩手県,,盛岡市,,本宮7-1-1ｲｵﾝﾓｰﾙ盛岡南1F,-1,-1,-1,-1,-1
ソユーゲームフィールド天童店,山形県天童市芳賀タウン北４−１−１ イオンモール天童２Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド天童店@38.344908866929615,140.36403914022821",38.34490887,140.3640391,soyu,山形県,,天童市,,芳賀タウン北４−１−１ イオンモール天童２Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド小名浜店,福島県いわき市小名浜字辰巳町７９イオンモールいわき小名浜３Ｆ,"https://maps.google.com/maps?q=ソユーゲームフィールド小名浜店@36.9468192,140.9037941",36.9468192,140.9037941,soyu,福島県,,いわき市,,小名浜字辰巳町７９イオンモールいわき小名浜３Ｆ,-1,-1,-1,-1,-1
ソユーゲームフィールド旭川駅前店,北海道旭川市宮下通７−２−５ｲｵﾝﾓｰﾙ旭川駅前４F,"https://maps.google.com/maps?q=ソユーゲームフィールド旭川駅前店@43.76400559012282,142.3571151023773",43.76400559,142.3571151,soyu,北海道,,旭川市,,宮下通７−２−５ｲｵﾝﾓｰﾙ旭川駅前４F,-1,-1,-1,-1,-1
ソユースペースファンタジーインフィニ,青森県弘前市城東北３−１０−１さくら野百貨店弘前店４Ｆ,"https://maps.google.com/maps?q=ソユースペースファンタジーインフィニ@40.606686,140.4958836",40.606686,140.4958836,,青森県,,弘前市,,城東北３−１０−１さくら野百貨店弘前店４Ｆ,-1,10,0,23,45
ソユーファミリーゲームフィールド防府店,山口県防府市鐘紡町７−１イオンタウン防府1F,"https://maps.google.com/maps?q=ソユーファミリーゲームフィールド防府店@34.048385012473695,131.59020756163727",34.04838501,131.5902076,,山口県,,防府市,,鐘紡町７−１イオンタウン防府1F,-1,-1,-1,-1,-1
ソユーファミリーゲームフィールド花巻店,岩手県花巻市高木第１６地割６８−６　銀河モール１Ｆ,"https://maps.google.com/maps?q=ソユーファミリーゲームフィールド花巻店@39.3864097,141.1359548",39.3864097,141.1359548,,岩手県,,花巻市,,高木第１６地割６８−６　銀河モール１Ｆ,-1,-1,-1,-1,-1
ソユーフォレストハンター松前店,愛媛県伊予郡松前町筒井８５０ＡＭ棟１階,"https://maps.google.com/maps?q=ソユーフォレストハンター松前店@33.78786768438804,132.71486522312262",33.78786768,132.7148652,,愛媛県,伊予郡,松前町,,筒井８５０ＡＭ棟１階,-1,-1,-1,-1,-1
ソユープレイランドソピア安城店,愛知県安城市住吉町3-1-8イトーヨーカドー安城店2F,"https://maps.google.com/maps?q=ソユープレイランドソピア安城店@34.9851241,137.0832464",34.9851241,137.0832464,,愛知県,,安城市,,住吉町3-1-8イトーヨーカドー安城店2F,-1,-1,-1,-1,-1
ソユープレイランドソピア八王子店,東京都八王子市狭間町1462-1イトーヨーカドー八王子店3F,"https://maps.google.com/maps?q=ソユープレイランドソピア八王子店@35.6379179,139.2934363",35.6379179,139.2934363,,東京都,,八王子市,,狭間町1462-1イトーヨーカドー八王子店3F,-1,-1,-1,-1,-1
ソユー竜宮タウン静岡店,静岡県静岡市駿河区石田1-5-1アピタ静岡ＳＣ2Ｆ,"https://maps.google.com/maps?q=ソユー竜宮タウン静岡店@34.959355275256556,138.40109398805464",34.95935528,138.401094,,静岡県,,静岡市,駿河区,石田1-5-1アピタ静岡ＳＣ2Ｆ,-1,-1,-1,-1,-1
タイト—Ｆステーション高崎オ—パ店,群馬県高崎市八島町４６−１　高崎オ—パ７階,"https://maps.google.com/maps?q=タイト—Ｆステーション高崎オ—パ店@36.3230805,139.0110729",36.3230805,139.0110729,,群馬県,,高崎市,,八島町４６−１　高崎オ—パ７階,-1,10,0,21,0
タイトー アミュプラザおおいた店,大分県大分市要町１−１４アミュプラザおおいた４Ｆ,"https://maps.google.com/maps?q=タイトー アミュプラザおおいた店@33.2330805648512,131.60633033436284",33.23308056,131.6063303,taito,大分県,,大分市,,要町１−１４アミュプラザおおいた４Ｆ,-1,-1,-1,-1,-1
タイトーＢＩＧＢＯＸ高田馬場店,東京都新宿区高田馬場１−３５−３　ＢＩＧＢＯＸ６Ｆ,"https://maps.google.com/maps?q=タイトーＢＩＧＢＯＸ高田馬場店@35.7129463,139.7042567",35.7129463,139.7042567,taito,東京都,,新宿区,,高田馬場１−３５−３　ＢＩＧＢＯＸ６Ｆ,-1,10,0,24,0
タイトーFSイオンモール浜松市野店,静岡県浜松市中央区天王町字諏訪１９８１−３,"https://maps.google.com/maps?q=タイトーFSイオンモール浜松市野店@34.73986085403461,137.76310944995112",34.73986085,137.7631094,taito,静岡県,,浜松市,中央区,天王町字諏訪１９８１−３,-1,-1,-1,-1,-1
タイトーＦステーションアスピア明石店,兵庫県明石市東仲ノ町６‐１　アスピア明石店南館３階,"https://maps.google.com/maps?q=タイトーＦステーションアスピア明石店@34.647805,134.995082",34.647805,134.995082,taito,兵庫県,,明石市,,東仲ノ町６‐１　アスピア明石店南館３階,-1,10,0,20,0
タイトーＦステーションアル・プラザ鯖江店,福井県鯖江市下河端町１６−１６−１アルプラザ鯖江アミューズ棟内,"https://maps.google.com/maps?q=タイトーＦステーションアル・プラザ鯖江店@35.9693068,136.1895131",35.9693068,136.1895131,taito,福井県,,鯖江市,,下河端町１６−１６−１アルプラザ鯖江アミューズ棟内,-1,-1,-1,-1,-1
タイトーＦステーションイオン富士宮店,静岡県富士宮市浅間町１−８　イオンモール富士宮３Ｆ,"https://maps.google.com/maps?q=タイトーＦステーションイオン富士宮店@35.2204706,138.6119827",35.2204706,138.6119827,taito,静岡県,,富士宮市,,浅間町１−８　イオンモール富士宮３Ｆ,-1,-1,-1,-1,-1
タイトーＦステーションイオン近江八幡店,滋賀県近江八幡市鷹飼町南３−７　１階,"https://maps.google.com/maps?q=タイトーＦステーションイオン近江八幡店@35.121822676046214,136.10297335554196",35.12182268,136.1029734,taito,滋賀県,,近江八幡市,,鷹飼町南３−７　１階,-1,-1,-1,-1,-1
タイトーＦステーションオリナス錦糸町店,東京都墨田区太平4-1-2オリナスモール地下1F,"https://maps.google.com/maps?q=タイトーＦステーションオリナス錦糸町店@35.7003101052259,139.81526531157",35.70031011,139.8152653,taito,東京都,,墨田区,,太平4-1-2オリナスモール地下1F,-1,-1,-1,-1,-1
タイトーＦステーションセントポルタ大分店,大分県大分市中央町２−１−１,"https://maps.google.com/maps?q=タイトーＦステーションセントポルタ大分店@33.2354219,131.6063391",33.2354219,131.6063391,taito,大分県,,大分市,,中央町２−１−１,-1,9,0,24,0
タイトーＦステーションダイエー大宮店,埼玉県さいたま市大宮区桜木町２‐３　ダイエー店内７Ｆ,"https://maps.google.com/maps?q=タイトーＦステーションダイエー大宮店@35.9068898,139.6217932",35.9068898,139.6217932,taito,埼玉県,,さいたま市,大宮区,桜木町２‐３　ダイエー店内７Ｆ,-1,-1,-1,-1,-1
タイトーＦステーションニシムタ出水店,鹿児島県出水市六月田町３４７番地,"https://maps.google.com/maps?q=タイトーＦステーションニシムタ出水店@32.10524811337652,130.34544106137696",32.10524811,130.3454411,taito,鹿児島県,,出水市,,六月田町３４７番地,-1,-1,-1,-1,-1
タイトーＦステーションマルナカ新倉敷店,岡山県倉敷市玉島爪崎９８１−１,"https://maps.google.com/maps?q=タイトーＦステーションマルナカ新倉敷店@34.5620321,133.6854484",34.5620321,133.6854484,taito,岡山県,,倉敷市,,玉島爪崎９８１−１,-1,-1,-1,-1,-1
タイトーＦステーションゆめタウン三豊店,香川県三豊市豊中町本山甲２２,"https://maps.google.com/maps?q=タイトーＦステーションゆめタウン三豊店@34.14540673673971,133.69943795706047",34.14540674,133.699438,taito,香川県,,三豊市,,豊中町本山甲２２,-1,-1,-1,-1,-1
タイトーＦステーションヨークタウン坂東店,茨城県坂東市辺田１１０４番地１,"https://maps.google.com/maps?q=タイトーＦステーションヨークタウン坂東店@36.037623995918885,139.8922447294998",36.037624,139.8922447,taito,茨城県,,坂東市,,辺田１１０４番地１,-1,-1,-1,-1,-1
タイトーFステーションりんくうシークル店,大阪府泉佐野市りんくう往来南３,"https://maps.google.com/maps?q=タイトーFステーションりんくうシークル店@34.4100218,135.2986529",34.4100218,135.2986529,taito,大阪府,,泉佐野市,,りんくう往来南３,-1,-1,-1,-1,-1
タイトーＦステーション八戸店,青森県八戸市三日町２７,"https://maps.google.com/maps?q=タイトーＦステーション八戸店@40.509307176290925,141.4905810343239",40.50930718,141.490581,taito,青森県,,八戸市,,三日町２７,-1,-1,-1,-1,-1
タイトーＦステーション吉祥寺ＪＯＹ店,東京都武蔵野市吉祥寺本町１丁目８‐２３　河田ビル,"https://maps.google.com/maps?q=タイトーＦステーション吉祥寺ＪＯＹ店@35.7041889,139.5795301",35.7041889,139.5795301,taito,東京都,,武蔵野市,,吉祥寺本町１丁目８‐２３　河田ビル,-1,-1,-1,-1,-1
タイトーＦステーション今治ワールドプラザ,愛媛県今治市東村１の１４の２今治ワールドプラザ内,"https://maps.google.com/maps?q=タイトーＦステーション今治ワールドプラザ@34.042681,133.027878",34.042681,133.027878,taito,愛媛県,,今治市,,東村１の１４の２今治ワールドプラザ内,-1,-1,-1,-1,-1
タイトーＦステーション静岡,静岡県静岡市葵区呉服町２−５−４　ふしみや第２ビル,"https://maps.google.com/maps?q=タイトーＦステーション静岡@34.974454099615144,138.38324310118867",34.9744541,138.3832431,taito,静岡県,,静岡市,葵区,呉服町２−５−４　ふしみや第２ビル,-1,-1,-1,-1,-1
タイトーＦステーション弥富店,愛知県弥富市五明町蒲原１３７１‐４,"https://maps.google.com/maps?q=タイトーＦステーション弥富店@35.1155664,136.7178037",35.1155664,136.7178037,taito,愛知県,,弥富市,,五明町蒲原１３７１‐４,-1,-1,-1,-1,-1
タイトーＦステーション三宮西館店,兵庫県神戸市中央区三宮町２丁目１１−１センタープラザ西館,"https://maps.google.com/maps?q=タイトーＦステーション三宮西館店@34.6911162,135.1911671",34.6911162,135.1911671,taito,兵庫県,,神戸市,中央区,三宮町２丁目１１−１センタープラザ西館,-1,-1,-1,-1,-1
タイトーＦステーション山口メルクス店,山口県山口市大字黒川８２−１ハイパーモールメルクス内,"https://maps.google.com/maps?q=タイトーＦステーション山口メルクス店@34.13591720514725,131.43456022214218",34.13591721,131.4345602,taito,山口県,,山口市,,大字黒川８２−１ハイパーモールメルクス内,-1,-1,-1,-1,-1
タイトーＦステーション上越店,新潟県上越市富岡3524 J-MAXシアター内1F,"https://maps.google.com/maps?q=タイトーＦステーション上越店@37.148191962934405,138.25904679802738",37.14819196,138.2590468,taito,新潟県,,上越市,,富岡3524 J-MAXシアター内1F,-1,-1,-1,-1,-1
タイトーＦステーション摂津富田店,大阪府高槻市大畑町１３−１　イオン摂津富田店２階,"https://maps.google.com/maps?q=タイトーＦステーション摂津富田店@34.8374982,135.5894744",34.8374982,135.5894744,taito,大阪府,,高槻市,,大畑町１３−１　イオン摂津富田店２階,-1,-1,-1,-1,-1
タイトーＦステーション市川妙典店,千葉県市川市妙典4-1-1　イオン市川妙典店2番街2F,"https://maps.google.com/maps?q=タイトーＦステーション市川妙典店@35.6925377,139.9266786",35.6925377,139.9266786,taito,千葉県,,市川市,,妙典4-1-1　イオン市川妙典店2番街2F,-1,-1,-1,-1,-1
タイトーFステーション向ヶ丘遊園店,神奈川県川崎市多摩区登戸2718-1,"https://maps.google.com/maps?q=タイトーFステーション向ヶ丘遊園店@35.6164678,139.5650747",35.6164678,139.5650747,taito,神奈川県,,川崎市,多摩区,登戸2718-1,-1,-1,-1,-1,-1
タイトーＦステーション小山店,栃木県小山市喜沢1475ハーヴェストウォーク内スポーツシネマ棟,"https://maps.google.com/maps?q=タイトーＦステーション小山店@36.33614382544548,139.80737963572085",36.33614383,139.8073796,taito,栃木県,,小山市,,喜沢1475ハーヴェストウォーク内スポーツシネマ棟,-1,-1,-1,-1,-1
タイトーＦステーション新松戸店,千葉県松戸市新松戸３−２−２イオンフードスタイル新松戸店４階,"https://maps.google.com/maps?q=タイトーＦステーション新松戸店@35.8259306,139.9154461",35.8259306,139.9154461,taito,千葉県,,松戸市,,新松戸３−２−２イオンフードスタイル新松戸店４階,-1,-1,-1,-1,-1
タイトーＦステーション燕三条店,新潟県燕市井土巻３−１５０イオン県央店アメニティ棟１Ｆ,"https://maps.google.com/maps?q=タイトーＦステーション燕三条店@37.651303737175795,138.93496127653157",37.65130374,138.9349613,taito,新潟県,,燕市,,井土巻３−１５０イオン県央店アメニティ棟１Ｆ,-1,10,0,24,0
タイトーＦステーション姫路,兵庫県姫路市駅前町２６９・２７０番地,"https://maps.google.com/maps?q=タイトーＦステーション姫路@34.828656572624446,134.6915668950371",34.82865657,134.6915669,taito,兵庫県,,姫路市,,駅前町２６９・２７０番地,-1,-1,-1,-1,-1
タイトーＦ郡山オリエントパーク店,福島県郡山市安積町荒井字大久保３５−１,"https://maps.google.com/maps?q=タイトーＦ郡山オリエントパーク店@37.3744762,140.3487551",37.3744762,140.3487551,taito,福島県,,郡山市,,安積町荒井字大久保３５−１,-1,-1,-1,-1,-1
タイトーアミュプラザ鹿児島店,鹿児島県鹿児島市中央町１−１アミュプラザ鹿児島５Ｆ,"https://maps.google.com/maps?q=タイトーアミュプラザ鹿児島店@31.584643023065237,130.54273158175351",31.58464302,130.5427316,taito,鹿児島県,,鹿児島市,,中央町１−１アミュプラザ鹿児島５Ｆ,-1,10,0,24,0
タイトーステーション アリオ八尾店,大阪府八尾市光町２−３　イトーヨーカドーアリオ八尾３Ｆ,"https://maps.google.com/maps?q=タイトーステーション アリオ八尾店@34.63250804286744,135.60575982698367",34.63250804,135.6057598,taito,大阪府,,八尾市,,光町２−３　イトーヨーカドーアリオ八尾３Ｆ,-1,-1,-1,-1,-1
タイトーステーション ファボーレ婦中店,富山県富山市婦中町下轡田１６５−１フューチャーファボーレ２F,"https://maps.google.com/maps?q=タイトーステーション ファボーレ婦中店@36.66222633195811,137.1719943819902",36.66222633,137.1719944,taito,富山県,,富山市,,婦中町下轡田１６５−１フューチャーファボーレ２F,-1,-1,-1,-1,-1
タイトーステーション 柏店,千葉県柏市柏２−３−１フーサワビル,"https://maps.google.com/maps?q=タイトーステーション 柏店@35.8613823,139.9727044",35.8613823,139.9727044,taito,千葉県,,柏市,,柏２−３−１フーサワビル,-1,10,0,24,0
タイトーステーション 池袋西口店,東京都豊島区西池袋１−１５−９第一西池ビル,"https://maps.google.com/maps?q=タイトーステーション 池袋西口店@35.7305503,139.7097415",35.7305503,139.7097415,taito,東京都,,豊島区,,西池袋１−１５−９第一西池ビル,-1,-1,-1,-1,-1
タイトーステーション 船橋店,千葉県船橋市本町１−６−１,"https://maps.google.com/maps?q=タイトーステーション 船橋店@35.6998912,139.9859705",35.6998912,139.9859705,taito,千葉県,,船橋市,,本町１−６−１,-1,-1,-1,-1,-1
タイトーステーション 大宮店,埼玉県さいたま市大宮区大門町１−１,"https://maps.google.com/maps?q=タイトーステーション 大宮店@35.90744667623512,139.6255973944775",35.90744668,139.6255974,taito,埼玉県,,さいたま市,大宮区,大門町１−１,-1,-1,-1,-1,-1
タイトーステーション 町田店,東京都町田市原町田６−２１−２３　松山ビル１階,"https://maps.google.com/maps?q=タイトーステーション 町田店@35.542713244142064,139.44848605277866",35.54271324,139.4484861,taito,東京都,,町田市,,原町田６−２１−２３　松山ビル１階,-1,-1,-1,-1,-1
タイトーステーション 和光店,埼玉県和光市丸山台１−４−５,"https://maps.google.com/maps?q=タイトーステーション 和光店@35.7866435,139.6138036",35.7866435,139.6138036,taito,埼玉県,,和光市,,丸山台１−４−５,-1,9,0,24,0
タイトーステーション 金沢店,石川県金沢市片町２−１−７宇都宮片町ビル,"https://maps.google.com/maps?q=タイトーステーション 金沢店@36.5613365,136.6529997",36.5613365,136.6529997,taito,石川県,,金沢市,,片町２−１−７宇都宮片町ビル,-1,-1,-1,-1,-1
タイトーステーション 難波店,大阪府大阪市中央区難波千日前１５−１２,"https://maps.google.com/maps?q=タイトーステーション 難波店@34.6633633,135.5031909",34.6633633,135.5031909,taito,大阪府,,大阪市,中央区,難波千日前１５−１２,-1,9,0,24,0
タイトーステーション 千歳店,北海道千歳市北栄２−１２−５,"https://maps.google.com/maps?q=タイトーステーション 千歳店@42.83339419827501,141.645053871164",42.8333942,141.6450539,taito,北海道,,千歳市,,北栄２−１２−５,-1,-1,-1,-1,-1
タイトーステーション 秋葉原店,東京都千代田区外神田４−２−２貴三ビル,"https://maps.google.com/maps?q=タイトーステーション 秋葉原店@35.70022192831575,139.77171785031453",35.70022193,139.7717179,taito,東京都,,千代田区,,外神田４−２−２貴三ビル,-1,10,0,24,0
タイトーステーション 渋谷店,東京都渋谷区渋谷１−２４−１２渋谷東映プラザ,"https://maps.google.com/maps?q=タイトーステーション 渋谷店@35.65985204002188,139.70199283743432",35.65985204,139.7019928,taito,東京都,,渋谷区,,渋谷１−２４−１２渋谷東映プラザ,-1,-1,-1,-1,-1
タイトーステーション 上野アメ横店,東京都台東区上野４−１０−１７,"https://maps.google.com/maps?q=タイトーステーション 上野アメ横店@35.71053384829308,139.7744241711639",35.71053385,139.7744242,taito,東京都,,台東区,,上野４−１０−１７,-1,-1,-1,-1,-1
タイトーステーション 盛岡マッハランド店,岩手県盛岡市上堂１−２−３８マッハランド内,"https://maps.google.com/maps?q=タイトーステーション 盛岡マッハランド店@39.723165360686494,141.12645175449222",39.72316536,141.1264518,taito,岩手県,,盛岡市,,上堂１−２−３８マッハランド内,-1,10,0,25,0
タイトーステーション 所沢店,埼玉県所沢市日吉町３−７,"https://maps.google.com/maps?q=タイトーステーション 所沢店@35.7880928,139.4723684",35.7880928,139.4723684,taito,埼玉県,,所沢市,,日吉町３−７,-1,-1,-1,-1,-1
タイトーステーション 藤沢店,神奈川県藤沢市南藤沢２１−１,"https://maps.google.com/maps?q=タイトーステーション 藤沢店@35.3372817,139.4873362",35.3372817,139.4873362,taito,神奈川県,,藤沢市,,南藤沢２１−１,-1,-1,-1,-1,-1
タイトーステーション 仙台クリスロード店,宮城県仙台市青葉区中央２−３−２５,"https://maps.google.com/maps?q=タイトーステーション 仙台クリスロード店@38.26100058786955,140.8756067312828",38.26100059,140.8756067,taito,宮城県,,仙台市,青葉区,中央２−３−２５,-1,-1,-1,-1,-1
タイトーステーション 仙台ベガロポリス店,宮城県仙台市太白区西多賀５−２４−１ベガロポリス内,"https://maps.google.com/maps?q=タイトーステーション 仙台ベガロポリス店@38.2198309,140.8483092",38.2198309,140.8483092,taito,宮城県,,仙台市,太白区,西多賀５−２４−１ベガロポリス内,-1,10,0,24,0
タイトーステーション 小田原店,神奈川県小田原市栄町１−３−１２,"https://maps.google.com/maps?q=タイトーステーション 小田原店@35.2549374,139.1561373",35.2549374,139.1561373,taito,神奈川県,,小田原市,,栄町１−３−１２,-1,10,0,24,0
タイトーステーション 旭サンモール店,千葉県旭市イ−２６７６−１　サンモール３Ｆ,"https://maps.google.com/maps?q=タイトーステーション 旭サンモール店@35.72482259499993,140.65930192506175",35.72482259,140.6593019,taito,千葉県,,旭市,,イ−２６７６−１　サンモール３Ｆ,-1,-1,-1,-1,-1
タイトーステーション 宇都宮ベルモール店,栃木県宇都宮市陽東６−２−１ベルモール内２Ｆ,"https://maps.google.com/maps?q=タイトーステーション 宇都宮ベルモール店@36.55602815330737,139.9281451079346",36.55602815,139.9281451,taito,栃木県,,宇都宮市,,陽東６−２−１ベルモール内２Ｆ,-1,-1,-1,-1,-1
タイトーステーションＢＩＧＦＵＮ平和島店,東京都大田区平和島１丁目１−１ＢＩＧＦＵＮ平和島,"https://maps.google.com/maps?q=タイトーステーションＢＩＧＦＵＮ平和島店@35.584355180861806,139.74085188783556",35.58435518,139.7408519,taito,東京都,,大田区,,平和島１丁目１−１ＢＩＧＦＵＮ平和島,-1,-1,-1,-1,-1
タイトーステーションフェドラ大須店,愛知県名古屋市中区大須３−３０−３１,"https://maps.google.com/maps?q=タイトーステーションフェドラ大須店@35.1594771,136.9054347",35.1594771,136.9054347,taito,愛知県,,名古屋市,中区,大須３−３０−３１,-1,-1,-1,-1,-1
タイトーステーションフジグラン北島店,徳島県板野郡北島町鯛浜字西ノ須１７４,"https://maps.google.com/maps?q=タイトーステーションフジグラン北島店@34.11303551034965,134.54609583248885",34.11303551,134.5460958,taito,徳島県,板野郡,北島町,,鯛浜字西ノ須１７４,-1,-1,-1,-1,-1
タイトーステーション大阪日本橋店,大阪府大阪市浪速区日本橋４−９−１４,"https://maps.google.com/maps?q=タイトーステーション大阪日本橋店@34.66039311243442,135.50614555767208",34.66039311,135.5061456,taito,大阪府,,大阪市,浪速区,日本橋４−９−１４,-1,-1,-1,-1,-1
タイトーステーション福岡天神店,福岡県福岡市中央区天神２−６−３５サザンクロスビル,"https://maps.google.com/maps?q=タイトーステーション福岡天神店@33.5896519,130.3973464",33.5896519,130.3973464,taito,福岡県,,福岡市,中央区,天神２−６−３５サザンクロスビル,-1,10,0,25,0
タイトーステーション溝の口,神奈川県川崎市高津区溝口１−１１−８ＯＫＫＡ６３４ビル３階,"https://maps.google.com/maps?q=タイトーステーション溝の口@35.6002204,139.6124232",35.6002204,139.6124232,taito,神奈川県,,川崎市,高津区,溝口１−１１−８ＯＫＫＡ６３４ビル３階,-1,-1,-1,-1,-1
タイトーステーション広島本通店,広島県広島市中区本通３−５せらかぐ本通ビル,"https://maps.google.com/maps?q=タイトーステーション広島本通店@34.39279837443898,132.4603899502972",34.39279837,132.46039,taito,広島県,,広島市,中区,本通３−５せらかぐ本通ビル,-1,10,0,24,0
